,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2009-09-29,4385.83,0.0032,1518.4035787308503,0.030975242286561174,-0.012177895645322269,0.047127948038978,-0.0138296898710032,0.0517672133045699
2009-09-30,4436.65,0.0026,1571.8002938461136,0.009412793065424375,-0.03744094866277453,0.04503913517744423,-0.014552735238785421,0.05041948946290046
2009-10-09,4663.35,0.0033,1629.7678245637244,0.022759263350203694,-0.01637766200559739,0.04279117186319964,-0.015376739378130826,0.04863579708435385
2009-10-12,4655.38,0.0034999999999999,1637.5373414908684,0.04656572811433296,-0.005663667521286271,0.04186763632689515,-0.015126655436922948,0.046745640268577436
2009-10-13,4703.42,0.0031,1601.505390553443,0.04913709955440944,-0.004941030163296011,0.0418536805129888,-0.014516389751634851,0.04517485898856644
2009-10-14,4692.3,0.0042,1616.205785344181,0.032392770318550895,-0.010581022514147706,0.04138619404477808,-0.01409548379624947,0.04393226324316158
2009-10-15,4679.76,0.0034,1598.813248877453,0.03797947983455579,-0.007940015956256666,0.04058536700409627,-0.013792437792600346,0.042807092124928225
2009-10-16,4685.35,0.0034999999999999,1576.4547226320922,0.029657046257334882,-0.01132550439181846,0.039741427604007395,-0.01352827533473041,0.041711923436862905
2009-10-19,4784.24,0.0044,1616.774915183532,0.020685639692800194,-0.01715226406700465,0.03838319047229709,-0.013576528612051688,0.04055055089373881
2009-10-20,4850.9,0.0055,1628.0600256159776,0.035728816943493516,-0.007922887915608773,0.0372957982141817,-0.013511734870370265,0.039305451057233085
2009-10-21,4783.93,0.0053,1636.3277200412715,0.0401496705368854,-0.006080368950407013,0.03690170549772121,-0.013090035606887972,0.038170188620054904
2009-10-22,4778.78,0.0046999999999999,1652.2506808982862,0.04318220749649238,-0.0051448822696576035,0.036776517017173986,-0.01259865494361534,0.03728638914971265
2009-10-23,4845.75,0.0056999999999999,1677.4172454966092,0.05003583446662911,-0.0038654363729805803,0.03698613873787061,-0.012059432409873073,0.036695579877717134
2009-10-26,4881.15,0.0053,1689.4657450462544,0.062006946214864855,-0.0024492750144309633,0.03780473001001325,-0.011459212251261551,0.03648493989482239
2009-10-27,4760.26,0.0056999999999999,1662.3059316092715,0.06660137896178114,-0.002008320610689169,0.03912878637753942,-0.01082839128765118,0.036745580669619235
2009-10-28,4804.14,0.0046,1579.8331407211915,0.051081652478792136,-0.0037620682545181985,0.0400392354982427,-0.010271702718401644,0.03736439425864583
2009-10-29,4745.38,0.0044,1655.1922880181955,0.01892135967931646,-0.02245363321955107,0.03936070826816425,-0.010407823084693358,0.03789439999578338
2009-10-30,4792.93,0.0048,1740.2376753467336,0.04726624715366939,-0.0044541671323570405,0.03859718928375162,-0.010560572095682157,0.03806319187182483
2009-11-02,4958.51,0.0055,1678.4195699010386,0.08938521063502154,-0.000539709682586291,0.04016835371197816,-0.009993979209791363,0.03834879612344
