,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2018-01-18,1738.0,0.0065,1752.5863131005378,0.0011266135645294421,-0.08429839485748844,0.0017681323406473996,-0.07087163129667742,0.004980164885557515
2018-01-19,1728.14,0.0072,1811.65829933203,0.004582560242190606,-0.06083250524315449,0.0011255447674714046,-0.07144525599847008,0.004539580226803333
2018-01-22,1768.21,0.0093,1684.2920797574632,0.017088622430752765,-0.03724347326818226,0.0010453168446363972,-0.07045294824540414,0.004174079414064062
2018-01-23,1767.83,0.0075,1729.3639297028728,0.00030876795200675576,-0.09607833598276039,0.0008418120963070324,-0.07064775136153174,0.003924805217425808
2018-01-24,1813.28,0.0121,1681.9803292463191,0.002992583068911479,-0.06687070264286944,0.00020150216367144412,-0.0717891265334299,0.0037104617494362994
2018-01-25,1810.83,0.0133,1633.349152602668,0.00027224543835881903,-0.09274299201531941,-0.00039713836475336966,-0.07275883680605412,0.003466760779469801
2018-01-26,1816.8,0.0093,1682.622766281192,0.0,-0.12050200384408079,-0.0010522988109537223,-0.07541756858419,0.003233569785306411
2018-01-29,1799.77,0.0098,1654.1470983210038,0.0013329541474122585,-0.0824126089916906,-0.0016294323969003573,-0.07760243520370463,0.003040657382114339
2018-01-30,1782.4,0.0079,1627.4263405034883,0.00044645288644671184,-0.09600299433400948,-0.0021523556905143747,-0.07887536184618475,0.002861901004324442
2018-01-31,1735.06,0.0098999999999999,1538.8218562079498,0.0,-0.10948235787823948,-0.002681626101714993,-0.08095755131595427,0.002697207923280982
2018-02-01,1697.39,0.01,1527.380053582987,0.0,-0.16856388590271087,-0.0031881543711236604,-0.0852884059043018,0.0026320076546026646
2018-02-02,1702.43,0.009,1478.511999236976,0.0,-0.1699802015614495,-0.0036585849780376824,-0.09136496671366777,0.0027745993689955225
2018-02-05,1688.27,0.0070999999999999,1491.9710633594652,0.0,-0.201040322410158,-0.0040947404746126785,-0.09818941855534412,0.0031768400928976082
2018-02-06,1598.12,0.0095,1427.5877471757076,0.00021665019926609932,-0.1833337902381571,-0.004491317644074627,-0.10510180352295465,0.003834137701781949
2018-02-07,1616.4,0.01,1418.244250032218,0.0,-0.2298460248513342,-0.004857371542468125,-0.11259867078413158,0.004742200202266609
2018-02-08,1641.43,0.0102,1248.9934696622392,0.0,-0.22838789077374208,-0.005201522444873544,-0.12117811341998352,0.005939017966777448
2018-02-09,1592.51,0.0107,1275.1102166903397,0.0,-0.3830907129775718,-0.00551788449848649,-0.13430345672991245,0.007645306504365985
2018-02-12,1648.07,0.0087,1358.9244113048996,0.0005577651547339773,-0.34123448324079897,-0.005789772482068833,-0.15043608267212139,0.010175584718700632
2018-02-13,1648.58,0.008,1401.054777270372,0.003920192068947189,-0.2503938664610339,-0.005910122982006963,-0.16144072081726416,0.013343139975776817
2018-02-14,1646.77,0.0058,1352.6873791296734,0.006132283532274953,-0.20831842484969734,-0.005832677929662641,-0.1675578388323282,0.016571435473965862
2018-02-22,1677.76,0.0069999999999999,1428.7051674174263,0.00363399813708583,-0.2430728608751303,-0.005757861368421991,-0.17310877658073875,0.019589368886533128
2018-02-23,1668.83,0.0078,1360.0046299655685,0.008890246135132906,-0.1764005018181712,-0.005586747707191966,-0.1773203038799941,0.022356866570888534
2018-02-26,1729.15,0.0107,1486.4419416312685,0.003982954872690625,-0.22465573505477102,-0.005402585949835581,-0.18069614903299355,0.024825487511802705
2018-02-27,1743.54,0.0125,1451.767972435672,0.01734976273369977,-0.12760628769636362,-0.004942487768809203,-0.1822888781236859,0.026957024352754648
2018-02-28,1753.63,0.0118,1453.64527929083,0.01261093072841558,-0.1442005145093792,-0.004214720439332297,-0.18115600438321702,0.028645755545637
2018-03-01,1789.85,0.0126,1449.1296276631017,0.012607961247544416,-0.13688167112940314,-0.0036674534780944913,-0.18034917221221575,0.0298687914099663
2018-03-02,1772.01,0.0121,1466.8211099668902,0.01175726370392654,-0.13451378150414417,-0.003165746899225927,-0.1792365923147526,0.030711889754366308
2018-03-05,1795.69,0.0097,1571.6746225691852,0.014591937050452508,-0.11843177658078251,-0.0026153854075050996,-0.17754901281261767,0.031225344169129282
2018-03-06,1797.61,0.0111,1637.2193271730473,0.03816057753776442,-0.06373284333235639,-0.0012249609867275228,-0.1736137097487105,0.031485813048213296
2018-03-07,1785.27,0.0096,1607.904831241853,0.053526749427457415,-0.036259597186974225,0.0013715411845887052,-0.16717142292493187,0.031646189275631356
2018-03-08,1793.22,0.0092,1678.9200839296702,0.045698474923917556,-0.04503305118525135,0.0040934971456928195,-0.16041061236485818,0.03182758794904908
2018-03-09,1856.46,0.0157,1559.8032669127704,0.06428902183953657,-0.020605810267212105,0.0070387914543692445,-0.1534480896748225,0.032094378318510634
2018-03-12,1882.41,0.0166,1635.8926847415903,0.03342151403241603,-0.06296151545255585,0.009446444517615787,-0.14738796821729375,0.03244387717112311
2018-03-13,1872.68,0.0138,1612.3390148388414,0.0517301103408317,-0.0312096570449744,0.01133277811489914,-0.14195001214231984,0.032781814635269926
2018-03-14,1841.29,0.0115,1614.2053203237087,0.04421402930635612,-0.03741493641014666,0.013481983634000726,-0.13593009307091697,0.03309690387970586
2018-03-15,1848.71,0.0106,1688.2638302035568,0.04371877541885784,-0.03479559041370694,0.015269130430881177,-0.13030582230087928,0.033395308480178854
2018-03-16,1821.32,0.0093999999999999,1670.2455055231417,0.06680971393586016,-0.013340385486886076,0.01770662705217592,-0.12416018686745503,0.033754287583477614
2018-03-19,1842.92,0.0103,1680.7746172441894,0.05946873443657637,-0.016624446943769085,0.020539441147949006,-0.1177124485983658,0.03433187265401128
2018-03-20,1864.62,0.0113999999999999,1577.4860474830691,0.062286343283657924,-0.013222112452228249,0.023088244467116624,-0.11156630291671425,0.03511835194443733
2018-03-21,1829.91,0.013,1617.8950238269772,0.032801743420064894,-0.046158167861005316,0.024646114829545162,-0.10667306857655884,0.03592260679888615
2018-03-22,1817.23,0.0105,1634.1536060953429,0.041949300852096,-0.028478667431716096,0.025466796450476097,-0.10250880163239258,0.03653257536953472
2018-03-23,1726.02,0.0152,1519.8819216115678,0.045734531902621084,-0.021960475304267615,0.026667896969581793,-0.09775618256011305,0.03695781898310025
2018-03-26,1780.61,0.0112,1652.0536757415452,0.019966421036709644,-0.06934064781977284,0.027095147312762736,-0.09456088188598819,0.037224882523481176
2018-03-27,1844.69,0.0141,1723.6009539303752,0.05262269391224422,-0.015336851070231106,0.027725017606878528,-0.09130370869054531,0.0373392322563636
2018-03-28,1835.15,0.0147,1642.1527821512502,0.08141346091967286,-0.003963449838040662,0.030321617574394246,-0.08607803798747936,0.03766715699135578
2018-03-29,1842.19,0.013,1648.8230455217188,0.047135508910120666,-0.017519548315267967,0.03261175488722185,-0.08117823554167,0.03840619776253571
2018-03-30,1900.48,0.0155,1680.8068021087934,0.04831126842985349,-0.014581375253620929,0.033711796170424066,-0.07686402154423992,0.039230729240402856
2018-04-02,1900.25,0.0166,1729.6803025668196,0.05957872712094976,-0.007241943748023827,0.035160578616093376,-0.07242848719413784,0.03999773814203483
2018-04-03,1872.47,0.0139,1726.213889212672,0.08021155563126334,-0.0019361809168660744,0.03757344723242842,-0.06780171189227654,0.04095437449202255
2018-04-04,1836.81,0.0129,1722.8580502998295,0.07628868231462052,-0.0019672627612285463,0.040408810577892314,-0.06323388286152655,0.04230017851628731
2018-04-09,1841.65,0.0118999999999999,1742.2117147335257,0.07295891189369838,-0.002240110247615257,0.04286613257383282,-0.05890467940785549,0.04395669077560935
2018-04-10,1835.52,0.0134,1753.1758027471058,0.08074326244856961,-0.0010681255882540345,0.04534395378377586,-0.054764406150190174,0.04579543569254671
2018-04-11,1834.63,0.0124,1745.816643712685,0.08474298012673846,-0.0006454067989271875,0.048079024039502545,-0.05078222623077248,0.0478274673455327
2018-04-12,1826.89,0.0112,1779.4596460688997,0.0794514495820944,-0.0008789289448779401,0.05063294142524124,-0.046997070914059164,0.05002380300135764
2018-04-13,1824.59,0.0109,1786.1923548495354,0.09487857674927996,-0.00015499877206173938,0.05338554844077487,-0.0433904047918075,0.05235128882855945
2018-04-16,1838.71,0.0123,1707.3016020288285,0.09669840897537733,-0.00012014101972736891,0.05655776692144121,-0.03994560181566276,0.054887552222563904
2018-04-17,1783.74,0.0129,1691.391844130089,0.05962220985371167,-0.006402363851632046,0.058421081901446396,-0.03688334432761896,0.057428936083424344
2018-04-18,1822.26,0.0141,1681.8720413894544,0.052645789182050325,-0.009028228160434347,0.058752925320005346,-0.034272130100415875,0.05948895195565015
2018-04-19,1820.28,0.0132,1741.1205056208046,0.04817179741473144,-0.010664319238112764,0.058688203828921925,-0.03193937883475952,0.06086736164318048
2018-04-20,1782.81,0.0131,1622.9129776958723,0.07124422837314826,-0.0018000603744583953,0.059223543250996456,-0.02949829098783805,0.061784248868561424
2018-04-23,1753.05,0.0116,1611.406411325789,0.03034909798410275,-0.029989907027127984,0.05914531368252217,-0.027818071939896903,0.06237236756590294
2018-04-24,1806.86,0.0121999999999999,1671.6659331646838,0.027558818305736085,-0.033841965419098854,0.057642586902615846,-0.027275351072270446,0.06239156980615559
2018-04-25,1819.41,0.0125,1795.6072060814624,0.04326362195217488,-0.012607429682268575,0.05662590078712324,-0.026207377742968562,0.061845003065360345
2018-04-26,1781.28,0.0115,1743.7283694611365,0.09764190363165678,0.0,0.05793095594266582,-0.024104603301748465,0.061368814465458096
2018-04-27,1805.6,0.0109,1706.6945658797474,0.07040822993487517,-0.0017936273078764317,0.060047989479281645,-0.021766674930065837,0.061492723142435805
2018-05-02,1801.57,0.0106,1616.504471973888,0.05389718947219141,-0.006642919182341583,0.06063175503608905,-0.019773120808628475,0.06194610210670574
2018-05-03,1826.79,0.0113999999999999,1646.4572172592766,0.026503876010627765,-0.03307578225007201,0.0597518154760467,-0.018908664872328586,0.062139221035585876
2018-05-04,1814.85,0.0098999999999999,1709.6638790337342,0.03349703391728008,-0.021569036261156884,0.05824423859843578,-0.01858635683568582,0.061794229929719446
2018-05-07,1852.34,0.0111,1692.901466707658,0.05446414342101931,-0.0059644409748594515,0.057712753006163756,-0.017412617958992866,0.06111915118854827
2018-05-08,1856.87,0.0112,1688.609484566453,0.04734878101908001,-0.009083076227436858,0.05765121884740827,-0.0159046443736093,0.060455163548833894
2018-05-09,1855.81,0.0111,1649.9321837104503,0.04484270706750611,-0.009875512426226654,0.057273531872962594,-0.014612104747649984,0.059836399598517956
2018-05-10,1865.36,0.0121999999999999,1637.6772717922845,0.032034106606001575,-0.021030694789675817,0.056410184624011615,-0.013785929033160135,0.05912511219087454
2018-05-11,1834.78,0.0118,1650.0416669990068,0.02794295616699889,-0.025218688546352567,0.05503365445908047,-0.01351376438567162,0.05818605171224441
2018-05-14,1830.98,0.0106,1650.0097817850494,0.02971955174998772,-0.020420528068548417,0.05364372080307582,-0.013249644094880282,0.056999479030086384
2018-05-15,1858.01,0.0098999999999999,1688.6463523763805,0.028558644364726514,-0.020096135094044662,0.052336784320408405,-0.012846270850289143,0.0556520164335138
2018-05-16,1846.67,0.01,1673.0105831559897,0.03904531959435863,-0.009213292145551406,0.051392463242190566,-0.012112444038093398,0.05427191352251693
2018-05-17,1831.2,0.0092,1636.2538097590832,0.03204299316448776,-0.013150042914588388,0.05060344486176708,-0.011202807056464594,0.05296592883655395
2018-05-18,1836.75,0.0093,1655.988281683952,0.019712914817084,-0.025628710270675436,0.04922047493050296,-0.010885616704942036,0.05164926360916707
2018-05-21,1862.48,0.0118,1664.2698528997478,0.021985084818072282,-0.018152468339119668,0.04757454767320504,-0.01076069568969587,0.05018709950375496
2018-05-22,1876.0,0.0115,1705.4305077171632,0.022655954959482257,-0.015422375093374019,0.04610175350044332,-0.010323905301073305,0.04860967468417065
2018-05-23,1845.97,0.012,1730.570319908314,0.03569272307864615,-0.005806134730685164,0.045144135327828225,-0.00952075570586905,0.047072653871966776
2018-05-24,1838.4,0.0103,1700.473651265595,0.04487153684270141,-0.0025262969430361816,0.04495352456829082,-0.008351227299453505,0.045793401673093106
2018-05-25,1804.55,0.0113,1631.9852362759264,0.030391908354524256,-0.0068986002635291815,0.044597813680357756,-0.007288158205363542,0.044813750661891305
2018-05-28,1796.91,0.0106,1617.2944931204788,0.01003245688997069,-0.029367933635844622,0.043124655217712665,-0.007163727053762985,0.043838118445534924
2018-05-29,1773.65,0.0105,1644.8046328810265,0.007244327718688072,-0.03651669818261036,0.04096916697374985,-0.008022239058350726,0.0425596851114867
2018-05-30,1726.22,0.0121,1531.144664411898,0.010055249548296966,-0.023051594888793592,0.038918691358524174,-0.008646771067751493,0.04096294390819974
2018-05-31,1743.74,0.01,1545.9227791191872,0.0012749404394882735,-0.09073861860954048,0.036773817107440085,-0.011016939785368914,0.03914444103058851
2018-06-01,1709.55,0.0095,1548.6603562258997,0.0011165810566514086,-0.07977143844808392,0.03444317452642234,-0.015127977421637542,0.03713742297722977
2018-06-04,1702.93,0.0084,1555.0129853181834,0.000622030207063056,-0.07733278522563303,0.03220588384709967,-0.018613310497914613,0.034995409899299286
2018-06-05,1746.11,0.0095,1614.4100584609023,0.0009337890783077786,-0.07239755288715637,0.030073265465760585,-0.021698491763973208,0.03279935448891827
2018-06-06,1743.25,0.0095,1629.4082269149749,0.005264546636793796,-0.0363645769524329,0.028197672474431303,-0.023309625732063088,0.030626437655478712
2018-06-07,1730.38,0.0091,1559.6864817312542,0.007254031681129971,-0.02861017967139251,0.0266215951118021,-0.02342636073355848,0.028553796971099176
2018-06-08,1711.52,0.0089,1542.9833977575315,0.001185253409238247,-0.06769965898399391,0.02499263273511362,-0.024564265473235387,0.026600732819045597
2018-06-11,1688.62,0.008,1616.4595988337137,0.00042356594685619804,-0.07830194760646406,0.023224291873017562,-0.027270020091450062,0.024730322960431598
2018-06-12,1712.77,0.0085,1630.6492316084082,0.0062276019320169065,-0.03407221780441784,0.02170987373314117,-0.028756914629502115,0.02294900255604798
2018-06-13,1685.89,0.0083,1568.9266453671842,0.008385780020677304,-0.02726035987785712,0.020532287385075544,-0.02851761563571053,0.021311449752550313
2018-06-14,1673.32,0.0078,1551.756879548422,0.0020985231480275058,-0.06106996583155977,0.01928216671963236,-0.029173977475731323,0.01981891012625288
2018-06-15,1641.66,0.0095,1474.373862968512,0.000837729897272098,-0.07034634268017206,0.017852136039202132,-0.031205196026042634,0.01841290878281984
2018-06-19,1547.15,0.0113,1338.4615879423732,0.0,-0.12442432267265693,0.016428488058133822,-0.035202659284394075,0.017079054332870353
2018-06-20,1563.79,0.0106,1398.7330290766215,0.0,-0.23579887803348837,0.015052212209677299,-0.04438934487258024,0.015911781987579025
2018-06-21,1521.68,0.0104,1376.213136805019,0.0009814583202966294,-0.17902432932571435,0.01378043886365204,-0.05490488971520801,0.015026304098515202
2018-06-22,1549.66,0.0093999999999999,1470.4632230613563,0.0006197121246698268,-0.19435181267051108,0.012596559076164027,-0.06355835479022134,0.01442871602970727
2018-06-25,1538.57,0.0088,1458.926290740273,0.004388263305044074,-0.11786007040277031,0.011587140631523858,-0.06979709584404471,0.014045926767023983
2018-06-26,1564.92,0.0102,1442.345649660175,0.0038989926257048733,-0.1252542464653978,0.010739700352879985,-0.07347930156302102,0.013786065082481154
2018-06-27,1546.23,0.0101,1382.6138090554027,0.0031838161569341826,-0.1350984485663361,0.009900661921159846,-0.07753625219269912,0.013600372595692247
2018-06-28,1543.66,0.0096,1448.9376888647455,0.0007985126913244354,-0.1777703821061957,0.009008082538467774,-0.08309584852049774,0.013517036090762543
2018-06-29,1606.71,0.0118999999999999,1459.6472661376197,0.004466377489714808,-0.12389631096320325,0.00820723691031889,-0.08801142240771918,0.013547512824589358
2018-07-02,1588.37,0.0116999999999999,1427.519606960589,0.005325231916482012,-0.11393817776272867,0.0075992525586334805,-0.09060177545054807,0.013628542821583255
2018-07-03,1607.12,0.0126,1498.9196728976838,0.0031328522467270574,-0.1332284861475101,0.00698421254948525,-0.09335895739492811,0.013713300538054434
2018-07-04,1565.61,0.0109,1492.4388774744484,0.011211399954716561,-0.08305851035510038,0.006597287362414535,-0.09496664567504222,0.013804181619496035
2018-07-05,1532.68,0.0098999999999999,1429.120528974459,0.010169539472744694,-0.08356407150564157,0.0064647563043947025,-0.09486981045378882,0.013885506275959043
2018-07-06,1541.31,0.0116999999999999,1441.4229457794115,0.003164874282207224,-0.12117979432507198,0.006083657845458039,-0.09600642907165763,0.013939977451815072
2018-07-09,1581.93,0.0098999999999999,1487.7051147124284,0.004176225984307975,-0.10891518743138023,0.0055328756708997754,-0.09790095109562712,0.013963822428991517
2018-07-10,1592.98,0.0103,1515.0510192227223,0.0108210757405922,-0.07710674861314996,0.005264581751167632,-0.09825853744161625,0.013954730732161285
2018-07-11,1563.01,0.012,1469.1070734858845,0.016214035659479622,-0.06045412732195665,0.005407441227801146,-0.09701155531838877,0.01393195116534732
2018-07-12,1614.63,0.0147,1486.7597768566477,0.007599635986149038,-0.08183972732399934,0.005445049420696221,-0.09596856181762407,0.013901807361680908
2018-07-13,1618.46,0.0133,1448.9179865865383,0.010648461262398748,-0.06859578469996802,0.005306196091760303,-0.09523090893630155,0.013832251465185652
2018-07-16,1616.91,0.0121,1430.938909344921,0.004737887694880284,-0.08722690182689051,0.005087344016742997,-0.09469450093395508,0.01370402156815204
2018-07-17,1621.63,0.0116,1352.1020844623824,0.0030688257555999488,-0.09561034063990234,0.004638933200400532,-0.09505311216262528,0.013513387940287131
