日期,收盘,换手率,成交均价
2015-01-07,1523.39,0.0040999999999999995,2054.6194313887395
2015-01-08,1541.89,0.0040999999999999995,2096.8348116599104
2015-01-09,1553.24,0.0042,2155.010722824816
2015-01-12,1586.12,0.0036,2223.5300864901697
2015-01-13,1601.17,0.004,2250.0064556050443
2015-01-14,1588.01,0.0034999999999999996,2188.0549001942586
2015-01-15,1586.34,0.0033,2191.0008352682707
2015-01-16,1639.56,0.0040999999999999995,2245.972241153715
2015-01-19,1630.07,0.0058,2233.7587859806467
2015-01-20,1700.85,0.0058,2194.3904308043193
2015-01-21,1722.58,0.0066,2189.1903260900635
2015-01-22,1744.04,0.005699999999999999,2228.376381505062
2015-01-23,1697.29,0.0052,2251.260904365607
2015-01-26,1739.79,0.0045000000000000005,2255.822521268788
2015-01-27,1743.68,0.0049,2252.060548049052
2015-01-28,1731.41,0.0049,2251.0300380901786
2015-01-29,1711.37,0.0038,2222.82522438295
2015-01-30,1680.58,0.0039000000000000003,2162.345021806052
2015-02-02,1696.83,0.0036,2332.88756457304
2015-02-03,1750.91,0.0049,2444.843817718929
2015-02-04,1757.74,0.0048,2359.6848632448146
2015-02-05,1774.31,0.0060999999999999995,2422.3969831031536
2015-02-06,1730.97,0.005,2449.1298015639823
2015-02-09,1708.85,0.0038,2405.8555052174424
2015-02-10,1747.68,0.0033,2470.088408271572
2015-02-11,1772.85,0.0039000000000000003,2585.5822949934777
2015-02-12,1788.81,0.0042,2554.7828505098205
2015-02-13,1825.49,0.0052,2547.287621401481
2015-02-16,1896.63,0.005699999999999999,2574.2355052775392
2015-02-17,1894.31,0.0046,2635.850316190312
2015-02-25,1876.75,0.0049,2548.0312763729867
2015-02-26,1880.39,0.0049,2469.8796519059706
2015-02-27,1928.04,0.005600000000000001,2512.0019401260333
2015-03-02,1986.99,0.0073,2588.2564635315302
2015-03-03,1961.74,0.0075,2538.83237369259
2015-03-04,2009.83,0.006500000000000001,2563.4400448779447
2015-03-05,2014.79,0.0067,2665.5004771058266
2015-03-06,1951.4,0.0060999999999999995,2583.1367097998614
2015-03-09,1994.39,0.0053,2684.5508350665086
2015-03-10,2045.32,0.006,2707.560905532608
2015-03-11,2035.83,0.0060999999999999995,2722.541017142487
2015-03-12,2018.13,0.0060999999999999995,2661.7977785593102
2015-03-13,2069.07,0.005699999999999999,2668.3667249562827
2015-03-16,2142.67,0.0077,2766.6913516003406
2015-03-17,2137.46,0.008199999999999999,2727.44849564741
2015-03-18,2182.92,0.0084,2588.461975999548
2015-03-19,2183.88,0.0078000000000000005,2617.8652651015445
2015-03-20,2213.77,0.0079,2787.2830084460916
2015-03-23,2293.65,0.0087,2879.1075294732827
2015-03-24,2357.97,0.010700000000000001,3012.401695019064
2015-03-25,2385.01,0.0095,3065.3678372811983
2015-03-26,2291.79,0.0096,3055.325627050633
2015-03-27,2323.82,0.0069,2968.2729423046612
2015-03-30,2290.48,0.0074,2914.893277124901
2015-03-31,2335.17,0.0077,2922.8897845937076
2015-04-01,2404.91,0.0076,2985.104657755144
2015-04-02,2475.33,0.0088,3071.3010017018673
2015-04-03,2510.16,0.0087,3200.238195922538
2015-04-07,2556.7,0.0087,3305.1933391477364
2015-04-08,2488.16,0.0097,3239.469731280298
2015-04-09,2496.49,0.0089,3225.4599728692942
2015-04-10,2552.83,0.0078000000000000005,3329.4949540045563
2015-04-13,2577.78,0.0085,3389.134727727144
2015-04-14,2558.85,0.008100000000000001,3444.9216383626376
2015-04-15,2441.74,0.008,3254.510101777744
2015-04-16,2484.33,0.0068000000000000005,3262.539773953924
2015-04-17,2463.99,0.0074,3145.7406592581706
2015-04-20,2424.85,0.0077,2960.386205580797
2015-04-21,2566.09,0.0070999999999999995,3129.761110097128
2015-04-22,2634.93,0.0083,3183.400455348373
