日期,收盘,换手率,成交均价
2018-08-20,2698.47,0.0026,1029.4577388876626
2018-08-21,2733.83,0.0026,1076.3590124732673
2018-08-22,2714.61,0.0022,1051.2394995592788
2018-08-23,2724.62,0.0023,1095.2756086762238
2018-08-24,2729.43,0.0023,1021.3849133876536
2018-08-27,2780.9,0.0031,1065.2827039860586
2018-08-28,2777.98,0.0028000000000000004,1053.635743880338
2018-08-29,2769.29,0.0023,1010.6206861296704
2018-08-30,2737.74,0.0025,1003.2006169886685
2018-08-31,2725.25,0.0025,1046.0520123121307
2018-09-03,2720.73,0.0024,1025.4828477901199
2018-09-04,2750.58,0.0025,1043.1021725679573
2018-09-05,2704.34,0.0024,1021.5917210473968
2018-09-06,2691.59,0.0023,1073.2014225356759
2018-09-07,2702.3,0.0025,1058.7480027676236
2018-09-10,2669.48,0.0024,993.2555184320662
2018-09-11,2664.8,0.0023,970.1463234724678
2018-09-12,2656.11,0.0021,1038.004782156043
2018-09-13,2686.58,0.0025,1047.7861617086107
2018-09-14,2681.64,0.0023,1049.871016958181
2018-09-17,2651.79,0.002,985.5359566913858
2018-09-18,2699.95,0.0027,976.3656339137333
2018-09-19,2730.85,0.0033,989.803569695972
2018-09-20,2729.24,0.0026,941.5410351742993
2018-09-21,2797.48,0.0037,942.789028722753
2018-09-25,2781.14,0.0026,969.1459736925844
2018-09-26,2806.81,0.0032,1039.3433775002363
2018-09-27,2791.77,0.0029,995.5645441670142
2018-09-28,2821.35,0.0031,933.5733590894454
2018-10-08,2716.51,0.0034999999999999996,946.6905607947227
2018-10-09,2721.01,0.0027,944.5119970173646
2018-10-10,2725.84,0.0026,980.8497223928678
2018-10-11,2583.46,0.0046,862.5775056484455
2018-10-12,2606.91,0.0039000000000000003,839.6156904323286
2018-10-15,2568.1,0.0027,887.3175316290503
2018-10-16,2546.33,0.0028000000000000004,894.2640494559231
2018-10-17,2561.61,0.003,903.3070189599478
2018-10-18,2486.42,0.0029,849.7012224963554
2018-10-19,2550.47,0.0034000000000000002,883.0625934244678
2018-10-22,2654.88,0.0049,931.1966489839031
2018-10-23,2594.82,0.0040999999999999995,935.9431242433984
2018-10-24,2603.29,0.0037,887.6783994202989
2018-10-25,2603.8,0.0038,849.3960984164594
2018-10-26,2598.85,0.0037,839.4284045187462
2018-10-29,2542.1,0.0031,912.5319119273939
2018-10-30,2568.05,0.0039000000000000003,914.2297957487498
2018-10-31,2602.78,0.0042,857.9032844073871
2018-11-01,2606.24,0.004699999999999999,897.2139355103012
2018-11-02,2676.48,0.0052,923.7186669234122
2018-11-05,2665.43,0.0045000000000000005,870.0909768729475
2018-11-06,2659.36,0.0038,848.0563181853613
2018-11-07,2641.34,0.004,850.2316352756392
2018-11-08,2635.63,0.0037,806.0163675261002
2018-11-09,2598.87,0.0034999999999999996,795.4308401355315
2018-11-12,2630.52,0.0040999999999999995,813.291235981101
2018-11-13,2654.88,0.0058,760.6120109050438
2018-11-14,2632.24,0.0055000000000000005,742.1720001654691
2018-11-15,2668.17,0.0048,826.9595802662669
2018-11-16,2679.11,0.005600000000000001,846.3442534623451
2018-11-19,2703.51,0.0054,848.4861733277296
2018-11-20,2645.85,0.005,837.7845789161222
2018-11-21,2651.5,0.0042,818.0651122527045
2018-11-22,2645.43,0.0034999999999999996,841.0083863093536
2018-11-23,2579.48,0.0044,783.2667167098708
2018-11-26,2575.81,0.0031,805.2597378064951
2018-11-27,2574.68,0.0029,826.6849036107419
2018-11-28,2601.74,0.0034000000000000002,819.2357283028218
2018-11-29,2567.44,0.0036,823.779900095526
2018-11-30,2588.19,0.0032,805.4303936004833
2018-12-03,2654.8,0.0048,905.3052470535855
2018-12-04,2665.96,0.0039000000000000003,858.3001141493164
2018-12-05,2649.8,0.0036,865.5561769769836
2018-12-06,2605.18,0.0033,911.2768398222101
2018-12-07,2605.89,0.0025,895.9676406121796
2018-12-10,2584.58,0.0026,875.8695554501174
2018-12-11,2594.09,0.0023,843.044857731894
2018-12-12,2602.15,0.0024,859.7339330340626
2018-12-13,2634.05,0.0034999999999999996,878.3187034546637
2018-12-14,2593.74,0.0034000000000000002,847.7653551292435
2018-12-17,2597.97,0.0027,877.2835450510825
2018-12-18,2576.65,0.0027,848.5318072956456
2018-12-19,2549.56,0.0025,870.4403791294732
2018-12-20,2536.27,0.0028000000000000004,858.4887559269471
2018-12-21,2516.25,0.0027,876.2822789053604
2018-12-24,2527.01,0.0023,881.0464701235989
2018-12-25,2504.82,0.0033,815.8495104032463
2018-12-26,2498.29,0.0025,863.8773175228382
2018-12-27,2483.09,0.0031,830.6800298416233
2018-12-28,2493.9,0.0028000000000000004,888.7637317481096
2019-01-02,2465.29,0.0025,887.7538980774062
2019-01-03,2464.36,0.0029,859.5252665857519
2019-01-04,2514.87,0.0039000000000000003,824.8495990363865
2019-01-07,2533.09,0.0040999999999999995,820.6944733445802
2019-01-08,2526.46,0.0037,780.3901240678146
2019-01-09,2544.34,0.0044,838.0544142507847
2019-01-10,2535.1,0.0037,829.9789905855241
2019-01-11,2553.83,0.0034999999999999996,818.8724934415444
2019-01-14,2535.76,0.0034000000000000002,802.6448652703781
2019-01-15,2570.34,0.0037,857.1711040223615
2019-01-16,2570.42,0.0034999999999999996,849.7991088906384
2019-01-17,2559.64,0.0038,785.0531867129095
2019-01-18,2596.01,0.0044,792.9581365588474
2019-01-21,2610.51,0.0038,856.144322296213
2019-01-22,2579.7,0.0034999999999999996,806.3277334045795
2019-01-23,2581.0,0.003,799.6947798119528
2019-01-24,2591.69,0.0036,854.1501902808418
2019-01-25,2601.72,0.0037,849.5623912125941
2019-01-28,2596.98,0.0034000000000000002,867.2207456482782
2019-01-29,2594.25,0.0036,814.6814687376705
2019-01-30,2575.57,0.0028000000000000004,839.0188326934632
2019-01-31,2584.57,0.0036,816.6564345058646
2019-02-01,2618.23,0.0031,844.9525723884809
2019-02-11,2653.9,0.0036,886.431261710343
2019-02-12,2671.89,0.0043,851.3880396605173
2019-02-13,2721.07,0.005699999999999999,849.5914874364632
2019-02-14,2719.7,0.0046,864.459650522702
2019-02-15,2682.39,0.0045000000000000005,866.4263538959216
2019-02-18,2754.36,0.006,860.8029349674484
2019-02-19,2755.65,0.0067,857.9213677446935
2019-02-20,2761.22,0.005699999999999999,835.2434061355291
2019-02-21,2751.8,0.0069,847.2573382118784
2019-02-22,2804.23,0.006999999999999999,877.3969857796639
2019-02-25,2961.28,0.0123,881.4600616979286
